addressExtra,businessId,callToActions,city,country,distance,fax,futureOpeningDate,id,identifier,inventory,lat,lng,name,openingHours,openingHoursNotes,openNow,phone,photos,province,specialOpeningHours,streetAndNumber,zip,nextOpen.closedNow,nextOpen.neverOpens,nextOpen.dayOfWeek,nextOpen.hour,nextOpen.date
Wharley End,2183408,[],Bedford,UK,,,,4700853,9777,[],52.0747977,-0.6277775,Welcome Cranfield,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1234 750200,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700853/thumb_VR11Uu3UN7.jpg', 'type': 'MAIN', 'description': None}]",Central Bedfordshire,[],24 University Way,MK43 0ST,False,,,,
,2183408,[],Faversham,UK,,,,4700854,9765,[],51.3141298,0.898185,Welcome Faversham,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 7, 'from1': '08:00', 'to1': '20:00'}]",,True,+44 1795 227215,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700854/thumb_BJ0yYFeOW7.jpg', 'type': 'MAIN', 'description': None}]",Kent,[],9 Whitstable Road,ME13 8BE,False,,,,
,2183408,[],Beccles,UK,,,,4700856,9782,[],52.45779725,1.56330369,Welcome Beccles,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1502 713534,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700856/thumb_nR7j2HpDiq.jpg', 'type': 'MAIN', 'description': None}]",Suffolk,[],8a Market Street,NR34 9HA,False,,,,
,2183408,[],Addlestone,UK,,,,4700857,9759,[],51.37442677,-0.49697108,Welcome Addlestone,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1932 850799,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700857/thumb_bmW7vyVbkR.png', 'type': 'MAIN', 'description': None}]",Surrey,[],51-53 Green Lane,KT15 2TX,False,,,,
,2183408,[],Barking,UK,,,,4700858,9785,[],51.5286112,0.1042077,Welcome Thames View,"[{'dayOfWeek': 1, 'from1': '05:30', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '05:30', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '05:30', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '05:30', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '05:30', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '05:30', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 20 8594 9400,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700858/thumb_crJ0C2bU1s.jpg', 'type': 'MAIN', 'description': None}]",Greater London,[],1 Farr Avenue,IG11 0NY,False,,,,
,2183408,[],Upminster,UK,,,,4700859,9786,[],51.55726713,0.2499106,Welcome Upminster,"[{'dayOfWeek': 1, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '23:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '23:00'}]",,True,+44 1708 226856,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700859/thumb_AINwaYpMxx.jpg', 'type': 'MAIN', 'description': None}]",Greater London,[],28 Station Road,RM14 2UB,False,,,,
Kents Hill,2183408,[],Milton Keynes,UK,,,,4700860,9774,[],52.0256327,-0.6956843,Welcome Kents Hill,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1908 677116,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700860/thumb_Tje8xWrclF.jpg', 'type': 'MAIN', 'description': None}]",Milton Keynes,[],1 Tenterden Crescent,MK7 6HH,False,,,,
Unit 1-2,2183408,[],Milton Keynes,UK,,,,4700861,9776,[],52.05807185,-0.82506393,Welcome Stratford Park,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1908 590354,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700861/thumb_uoltP3fxQI.jpg', 'type': 'MAIN', 'description': None}]",Milton Keynes,[],Addington Avenue,MK12 5GH,False,,,,
,2183408,[],Bedford,UK,,,,4700862,9779,[],52.091154,-0.4609806,Welcome Wixams,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1234 740404,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700862/thumb_xtGK6kf2XS.jpg', 'type': 'MAIN', 'description': None}]",Bedford,[],147 Brooklands Avenue,MK42 6AE,False,,,,
"Unit 1, Grove Park Shopping Centre",2183408,[],Sittingbourne,UK,,,,4700863,9843,[],51.3470466,0.71263022,Welcome Sittingbourne,"[{'dayOfWeek': 1, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '06:00', 'to1': '22:00'}]",,True,+44 1795 394590,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700863/thumb_JUhWLF2jIy.jpg', 'type': 'MAIN', 'description': None}]",Kent,[],Gadby Road,ME10 1TH,False,,,,
,2183408,[],Milton Keynes,UK,,,,4700864,9781,[],52.05389447,-0.74770718,Welcome Downs Barn,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1908 393984,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700864/thumb_xU6p6lTRS0.jpg', 'type': 'MAIN', 'description': None}]",Milton Keynes,[],127 Downs Barn Boulevard,MK14 7QB,False,,,,
,2183408,[],Guildford,UK,,,,4700865,9760,[],51.26282634,-0.62036047,Welcome Fairlands,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '20:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '20:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '20:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '20:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '20:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '20:00'}, {'dayOfWeek': 7, 'from1': '08:00', 'to1': '18:00'}]",,True,+44 1483 889944,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700865/thumb_Y0PJTKC7n8.jpg', 'type': 'MAIN', 'description': None}]",Surrey,[],65 Fairlands Avenue,GU3 3NB,False,,,,
Beanhill,2183408,[],Milton Keynes,UK,,,,4700866,9783,[],52.0178598,-0.7358205,Welcome Beanhill,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1908 691717,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700866/thumb_fC5r1VjSvn.jpg', 'type': 'MAIN', 'description': None}]",Milton Keynes,[],Unit 1 Dodkin,MK6 4LP,False,,,,
,2183408,[],London,UK,,,,4700867,9789,[],51.5395469,-0.0235269,Welcome Monier Road,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 7841 521951,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700867/thumb_5KJ9cz9IqG.jpg', 'type': 'MAIN', 'description': None}]",Greater London,[],79-85 Monier Road,E3 2PS,False,,,,
,2183408,[],Bedford,UK,,,,4700868,9778,[],52.14449238,-0.53542934,Welcome Bromham,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '10:00', 'to1': '16:00'}]",,True,+44 1234 824040,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700868/thumb_3803vuiwEN.jpg', 'type': 'MAIN', 'description': None}]",Bedford,[],100 Stagsden Road,MK43 8PU,False,,,,
,2183408,[],Basingstoke,UK,,,,4700869,9742,[],51.2752452,-1.10337736,Welcome Houndmills,"[{'dayOfWeek': 1, 'from1': '00:00', 'to1': '24:00'}, {'dayOfWeek': 2, 'from1': '00:00', 'to1': '24:00'}, {'dayOfWeek': 3, 'from1': '00:00', 'to1': '24:00'}, {'dayOfWeek': 4, 'from1': '00:00', 'to1': '24:00'}, {'dayOfWeek': 5, 'from1': '00:00', 'to1': '24:00'}, {'dayOfWeek': 6, 'from1': '00:00', 'to1': '24:00'}, {'dayOfWeek': 7, 'from1': '00:00', 'to1': '24:00'}]",,True,+44 1256 844111,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700869/thumb_RdqFFSHCXF.jpg', 'type': 'MAIN', 'description': None}]",Hampshire,[],Aldermaston Road South,RG21 6BN,False,,,,
"Belvedere Retail Park, Unit 1",2183408,[],Taunton,UK,,,,4700870,9764,[],51.01989551,-3.10578946,Welcome Taunton,"[{'dayOfWeek': 1, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '06:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '06:00', 'to1': '23:00'}, {'dayOfWeek': 6, 'from1': '06:00', 'to1': '23:00'}, {'dayOfWeek': 7, 'from1': '06:00', 'to1': '22:00'}]",,True,+44 1823 322240,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700870/thumb_6iBvSi9Ujg.jpg', 'type': 'MAIN', 'description': None}]",Somerset,[],Station Road,TA1 1NQ,False,,,,
,2183408,[],Southsea,UK,,,,4700871,9790,[],50.7911131,-1.0896532,Welcome Southsea,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '21:00'}]",,True,+44 23 9283 3066,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700871/thumb_qG9XQu3jzr.jpg', 'type': 'MAIN', 'description': None}]",Portsmouth,[],43 Green Road,PO5 4DY,False,,,,
Rainworth,2183408,[],Mansfield,UK,,,,4700872,9796,[],53.1187157,-1.11870283,Welcome Rainworth,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1623 797085,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700872/thumb_aowUFlCTnI.png', 'type': 'MAIN', 'description': None}]",Nottinghamshire,[],Southwell Road East,NG21 0AA,False,,,,
Ivel Park,2183408,[],Sandy,UK,,,,4700873,9793,[],52.1413025,-0.2946669,Welcome Sandy,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '21:00'}, {'dayOfWeek': 7, 'from1': '08:00', 'to1': '20:00'}]",,True,+44 1767 699079,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700873/thumb_bZ7myHydms.jpg', 'type': 'MAIN', 'description': None}]",Central Bedfordshire,[],Kestrel Way,SG19 2TG,False,,,,
"Wilsley Pound, Cranbrook Service Station",2183408,[],Cranbrook,UK,,,,4700874,9792,[],51.1089868,0.5472283,Welcome Wilsley Pound,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1580 854060,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700874/thumb_UqsTlquiTY.jpeg', 'type': 'MAIN', 'description': None}]",Kent,[],A229,TN17 2HR,False,,,,
,2183408,[],Dewsbury,UK,,,,4700895,9797,[],53.6990057,-1.6134547,Welcome Dewsbury,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '23:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '23:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '23:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '23:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '23:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '23:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '23:00'}]",,True,+44 1924 463600,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700895/thumb_THXHioU3Fi.jpg', 'type': 'MAIN', 'description': None}]",West Yorkshire,[],396 Leeds Road,WF12 7QE,False,,,,
,2183408,[],Bournemouth,UK,,,,4700896,9812,[],50.73253433,-1.85043148,Welcome Boscombe,"[{'dayOfWeek': 1, 'from1': '06:00', 'to1': '23:00'}, {'dayOfWeek': 2, 'from1': '06:00', 'to1': '23:00'}, {'dayOfWeek': 3, 'from1': '06:00', 'to1': '23:00'}, {'dayOfWeek': 4, 'from1': '06:00', 'to1': '23:00'}, {'dayOfWeek': 5, 'from1': '06:00', 'to1': '23:00'}, {'dayOfWeek': 6, 'from1': '06:00', 'to1': '23:00'}, {'dayOfWeek': 7, 'from1': '06:00', 'to1': '23:00'}]",,True,+44 1202 720828,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700896/thumb_qFXySzXlC6.png', 'type': 'MAIN', 'description': None}]",Dorset,[],382 Holdenhurst Road,BH8 8BN,False,,,,
,2183408,[],Eastbourne,UK,,,,4700897,9788,[],50.7563179,0.267957,Welcome Meads,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1323 749110,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700897/thumb_lHaIiQ6Ms9.png', 'type': 'MAIN', 'description': None}]",East Sussex,[],34 Meads Street,BN20 7QY,False,,,,
,2183408,[],Cheltenham,UK,,,,4700898,9794,[],51.89932818,-2.06626989,Welcome Cheltenham,"[{'dayOfWeek': 1, 'from1': '06:00', 'to1': '23:00'}, {'dayOfWeek': 2, 'from1': '06:00', 'to1': '23:00'}, {'dayOfWeek': 3, 'from1': '06:00', 'to1': '23:00'}, {'dayOfWeek': 4, 'from1': '06:00', 'to1': '23:00'}, {'dayOfWeek': 5, 'from1': '06:00', 'to1': '23:00'}, {'dayOfWeek': 6, 'from1': '06:00', 'to1': '23:00'}, {'dayOfWeek': 7, 'from1': '06:00', 'to1': '23:00'}]",,True,+44 1242 703553,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700898/thumb_3GsXYkMETW.png', 'type': 'MAIN', 'description': None}]",Gloucestershire,[],58-60 Hewlett Road,GL52 6AH,False,,,,
,2183408,[],Bolton,UK,,,,4700899,9811,[],53.5488211,-2.52241,Welcome Westhoughton,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1942 813566,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700899/thumb_o1ttXlBfis.jpg', 'type': 'MAIN', 'description': None}]",Greater Manchester,[],34-40 Market Street,BL5 3AN,False,,,,
,2183408,[],Godalming,UK,,,,4700900,9823,[],51.1714973,-0.6431515,Welcome Milford,"[{'dayOfWeek': 1, 'from1': '06:30', 'to1': '21:30'}, {'dayOfWeek': 2, 'from1': '06:30', 'to1': '21:30'}, {'dayOfWeek': 3, 'from1': '06:30', 'to1': '21:30'}, {'dayOfWeek': 4, 'from1': '06:30', 'to1': '21:30'}, {'dayOfWeek': 5, 'from1': '06:30', 'to1': '21:30'}, {'dayOfWeek': 6, 'from1': '06:30', 'to1': '21:30'}, {'dayOfWeek': 7, 'from1': '08:00', 'to1': '20:00'}]",,True,+44 1483 414183,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700900/thumb_CT2XBQPH3Q.png', 'type': 'MAIN', 'description': None}]",Surrey,[],47 Church Road,GU8 5JB,False,,,,
,2183408,[],Ripon,UK,,,,4700901,9799,[],54.13927234,-1.54240309,Welcome Ripon,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1765 698052,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700901/thumb_UiVwYow5x0.png', 'type': 'MAIN', 'description': None}]",North Yorkshire,[],32 Clotherholme Road,HG4 2DQ,False,,,,
Hall Green,2183408,[],Wakefield,UK,,,,4700902,9798,[],53.6325534,-1.5198058,Welcome Wakefield,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1924 375548,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700902/thumb_PvywUBNwHw.png', 'type': 'MAIN', 'description': None}]",West Yorkshire,[],59 Stoney Lane,WF4 3JR,False,,,,
Yarnton Way,2183408,[],London,UK,,,,4700903,9817,[],51.4965826,0.12184991,Welcome Thamesmead,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700903/thumb_yCDR0ryGQs.png', 'type': 'MAIN', 'description': None}]",Greater London,[],3 Wagtail Walk,SE2 9FD,False,,,,
,2183408,[],London,UK,,,,4700904,9819,[],51.49964954,-0.07861267,Welcome Tower Bridge,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '24:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '24:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '24:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '24:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '24:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '24:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '24:00'}]",,True,,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4700904/thumb_PAsV0W86wW.png', 'type': 'MAIN', 'description': None}]",Greater London,[],168 Tower Bridge Road,SE1 3LS,False,,,,
,2183408,[],Leighton Buzzard,UK,,,2025-01-23,4819776,9835,[],51.92415,-0.654747,Welcome Leighton Buzzard,"[{'dayOfWeek': 1, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 2, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 3, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 4, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 5, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 6, 'from1': '07:00', 'to1': '22:00'}, {'dayOfWeek': 7, 'from1': '07:00', 'to1': '22:00'}]",,True,+44 1525 837279,"[{'publicUrl': 'https://locator.uberall.com/uberall-userpics-prod-optimized/4819776/thumb_Zl3YPV969L.png', 'type': 'MAIN', 'description': None}]",Central Bedfordshire,[],80-90 Clarence Road,LU7 3EL,False,,,,
